N_1_Secure,SOLVED,Bus_1_VM,Bus_2_VM,Bus_3_VM,Bus_4_VM,Bus_5_VM,Bus_6_VM,Bus_7_VM,Bus_8_VM,Bus_9_VM,Bus_10_VM,Bus_11_VM,Bus_12_VM,Bus_13_VM,Bus_14_VM,Bus_15_VM,Bus_16_VM,Bus_17_VM,Bus_18_VM,Bus_19_VM,Bus_20_VM,Bus_21_VM,Bus_22_VM,Bus_23_VM,Bus_24_VM,Bus_25_VM,Bus_26_VM,Bus_27_VM,Bus_28_VM,Bus_29_VM,Bus_30_VM,Bus_31_VM,Bus_32_VM,Bus_33_VM,Bus_34_VM,Bus_35_VM,Bus_36_VM,Bus_37_VM,Bus_38_VM,Bus_39_VM,Bus_40_VM,Bus_41_VM,Bus_42_VM,Bus_43_VM,Bus_44_VM,Bus_45_VM,Bus_46_VM,Bus_47_VM,Bus_48_VM,Bus_49_VM,Bus_50_VM,Bus_51_VM,Bus_52_VM,Bus_53_VM,Bus_54_VM,Bus_55_VM,Bus_56_VM,Bus_57_VM,Bus_58_VM,Bus_59_VM,Bus_60_VM,Bus_61_VM,Bus_62_VM,Bus_63_VM,Bus_64_VM,Bus_65_VM,Bus_66_VM,Bus_67_VM,Bus_68_VM,Load_3_PD,Load_17_PD,Load_18_PD,Load_20_PD,Load_21_PD,Load_23_PD,Load_24_PD,Load_25_PD,Load_26_PD,Load_27_PD,Load_28_PD,Load_29_PD,Load_33_PD,Load_36_PD,Load_39_PD,Load_40_PD,Load_41_PD,Load_42_PD,Load_44_PD,Load_45_PD,Load_46_PD,Load_47_PD,Load_48_PD,Load_49_PD,Load_50_PD,Load_51_PD,Load_52_PD,Load_53_PD,Load_55_PD,Load_56_PD,Load_59_PD,Load_60_PD,Load_61_PD,Load_64_PD,Load_67_PD,Load_68_PD,Load_3_QD,Load_17_QD,Load_18_QD,Load_20_QD,Load_21_QD,Load_23_QD,Load_24_QD,Load_25_QD,Load_26_QD,Load_27_QD,Load_28_QD,Load_29_QD,Load_33_QD,Load_36_QD,Load_39_QD,Load_40_QD,Load_41_QD,Load_42_QD,Load_44_QD,Load_45_QD,Load_46_QD,Load_47_QD,Load_48_QD,Load_49_QD,Load_50_QD,Load_51_QD,Load_52_QD,Load_53_QD,Load_55_QD,Load_56_QD,Load_59_QD,Load_60_QD,Load_61_QD,Load_64_QD,Load_67_QD,Load_68_QD
1,1,1.045002103,0.98000282,0.983002484,0.996998787,1.011001587,1.050000191,1.062997699,1.030001402,1.025000691,1.010001063,1.000003219,1.01560235,1.011001825,1.000001907,1.000001788,1,0.94277823,0.989987671,0.928922057,0.978766918,0.95331198,0.98958075,0.99125737,0.945290923,0.994223893,0.981919408,0.96119076,0.986894727,0.99017328,0.965723813,0.973936677,0.961558938,0.960045159,0.958088934,1.006910443,0.95059365,0.947894216,0.975004256,0.945518374,1.021166086,0.998925328,0.998706102,0.944874108,0.944908738,0.980525732,0.967918932,1.00199306,1.013966441,0.963602126,0.968682289,0.974973798,0.94784385,0.975612521,0.98284626,0.952157438,0.916093469,0.906028569,0.905146003,0.899071515,0.901295424,0.945420027,0.908721447,0.906033397,0.832606792,0.908790827,0.914286435,0.920028746,0.939207494,0,6192.129395,2529.863037,684.0378418,279.461853,248.1931152,324.2506409,234.3858185,142.9034882,294.9886475,215.2630157,295.4835205,114.6335983,102.5657272,269.8551941,65.96083069,1015.880005,1199.847534,280.3805542,213.0414429,151.0075378,203.6593018,243.4741058,164.2302704,104.4593124,344.5200806,164.1101685,257.7523193,328.9360352,200.1128387,241.7911224,212.6638184,106.4113998,9.142715454,320.1329041,330.3920898,0,309.6064758,125.9810181,103.6116104,117.2923813,85.06619263,0,49.17916489,17.47740364,79.78340912,29.25905037,28.09174728,0,0,12.73474121,23.64861298,253.9700012,260.8364258,5.072105885,21.50899124,28.55816269,32.67652893,2.220741987,29.04071808,0,0,31.16016006,120.9304123,2.043081045,73.64151764,86.79682159,72.11014557,127.8983154,89.39543915,153.0635376,32.13540268
0,1,1.045002103,0.98000282,0.983002484,0.996998787,1.011001468,1.050000072,1.06299758,1.030001283,1.025000691,1.010000944,1.000003099,1.015602231,1.011001706,1.000001907,1.000001788,1,0.940996885,0.987574935,0.928762376,0.978725374,0.952714324,0.989186525,0.990705013,0.944852948,0.994157851,0.981972575,0.961279571,0.987027645,0.99026978,0.96243608,0.970756233,0.959525406,0.956935942,0.954003453,1.000662565,0.948138237,0.947497606,0.970578551,0.93740195,1.01122427,0.998626709,0.998733997,0.939116836,0.9390046,0.969791174,0.960366786,0.995600283,1.005857706,0.953490853,0.954979062,0.961664259,0.947274864,0.972029567,0.981964469,0.951328218,0.915121675,0.905048966,0.904246628,0.897914588,0.899974704,0.942371488,0.908112586,0.905339539,0.83222729,0.908137918,0.91347605,0.919150233,0.938683987,0,6272.617188,2534.177002,681.4942017,284.9956665,260.1105652,311.8961487,229.2758942,140.7473145,283.4203796,212.2238922,290.8788452,112.6825485,106.3812943,270.9415588,68.842659,1010.746643,1185.556641,275.9434814,215.4543457,152.1457977,204.5686646,246.9947815,170.1906281,100.7396088,342.5887451,164.2988281,254.6135712,334.1419373,204.2184296,239.744812,214.4176788,106.8817978,9.038864136,326.0934143,335.0879517,0,313.6308594,126.1958618,103.226326,119.6149673,89.15080261,0,48.10699463,17.21369934,76.65462494,28.84596252,27.65397644,0,0,12.78600693,24.68182182,252.6866608,257.7297058,4.991838932,21.75259972,28.77342606,32.82243347,2.252855062,30.09468269,0,0,31.19598007,119.4577789,2.075416088,75.1523819,86.0622406,72.70484161,128.4636993,88.38000488,155.9134064,32.59214401
0,1,1.045002222,0.98000282,0.983002484,0.996998787,1.011001468,1.050000072,1.06299746,1.030001283,1.025000691,1.010001063,1.000003099,1.01560235,1.011001706,1.000001907,1.000001788,1,0.943218231,0.990611196,0.9287799,0.978650928,0.953050554,0.989409268,0.991020739,0.944942772,0.994557202,0.981962085,0.961271763,0.987076819,0.990324318,0.966018915,0.974244535,0.96193552,0.960729897,0.959147334,1.008543611,0.951113105,0.947710156,0.975565135,0.947945893,1.021464586,0.998877347,0.998954713,0.946605623,0.946695626,0.98335582,0.968863904,1.002014279,1.014066219,0.964854121,0.972198844,0.978397429,0.947670043,0.975819528,0.982609332,0.951859236,0.915462613,0.905554116,0.904686391,0.898607373,0.900892496,0.945716441,0.908193707,0.90548259,0.831339121,0.908174336,0.913614273,0.91916889,0.938812315,0,6178.682617,2521.730957,685.7322388,279.0508423,251.6707458,320.1098022,228.869812,144.8109131,289.4884033,210.5412445,286.0501099,114.1073608,105.0069351,267.3110352,66.11036682,1041.554199,1151.203247,269.2310791,213.3561401,151.0443268,212.7719421,251.8005066,166.0909882,103.4252396,339.9741516,160.5596466,254.9808502,325.0925903,205.6988678,244.4118042,213.491684,108.4614868,9.408032417,328.7772522,336.4196472,0,308.9341431,125.5760803,103.8682709,117.1198883,86.25811768,0,48.02178955,17.71068573,78.29579926,28.61725616,27.19490814,0,0,12.61467743,23.70222473,260.3885498,250.2615967,4.870410919,21.54076385,28.5651207,34.1386261,2.29668808,29.36974716,0,0,30.48601151,119.6300964,2.019208908,75.69718933,87.73757172,72.39086151,130.3623657,91.98964691,157.1966248,32.72166824
1,1,1.045002222,0.98000282,0.983002543,0.996998847,1.011001468,1.050000072,1.06299746,1.030001402,1.025000811,1.010001063,1.000003099,1.01560235,1.011001706,1.000001907,1.000001788,1,0.944917262,0.992442906,0.928944051,0.978810608,0.953517854,0.989584029,0.991077304,0.945325673,0.995112181,0.982303083,0.961615622,0.987144411,0.990393102,0.968880773,0.976775944,0.963565111,0.963143706,0.962269306,1.013291478,0.953379393,0.948160589,0.978712916,0.954261899,1.029166698,0.999140382,0.998784482,0.9512797,0.951475918,0.991521716,0.973641098,1.007287264,1.020573974,0.971338391,0.982580721,0.988450527,0.948185802,0.978857219,0.983316064,0.95258522,0.916477144,0.906632185,0.905698299,0.899941325,0.902299583,0.948596239,0.908893406,0.906291544,0.832047641,0.908912659,0.914452553,0.919943273,0.93924576,0,6081.787598,2511.812744,682.4854126,275.3189392,256.9523926,324.1264648,224.6193237,144.1818848,293.3788452,213.5013885,286.7092285,115.2332153,105.4682846,271.37677,68.33120728,1034.234985,1193.438965,268.4310303,216.7636414,155.6130066,209.3179169,252.9937439,165.1230621,102.7485352,351.1999207,163.7119141,255.4036102,322.8477783,201.0041199,241.1866913,215.1255188,106.4152679,9.424405098,324.0109863,344.234375,0,304.089386,125.0821686,103.3764572,115.5535736,88.06835938,0,47.12994766,17.63375664,79.34801483,29.01960564,27.25757027,0,0,12.80654526,24.49845314,258.5587463,259.4432373,4.855937958,21.88479042,29.42913818,33.58444214,2.307571888,29.19858932,0,0,31.08454323,119.8284607,2.005265951,73.96951294,86.57984161,72.94485474,127.9029694,92.14974213,154.9177551,33.48176193
1,1,1.045002103,0.98000288,0.983002543,0.996998906,1.011001468,1.050000191,1.062997341,1.030001283,1.025000811,1.010001063,1.000003099,1.01560235,1.011001706,1.000001907,1.000001669,1,0.940934241,0.986888051,0.928747952,0.978184164,0.953327775,0.989541233,0.991132855,0.945239067,0.994255662,0.98209697,0.961526632,0.987174332,0.990387976,0.962085664,0.97019136,0.959243774,0.956471264,0.953332245,0.999427855,0.948031843,0.947856009,0.969461679,0.935505807,1.012364507,0.998586893,0.998819888,0.938015461,0.937862694,0.967335045,0.957768738,0.995632648,1.006376863,0.949967265,0.9513008,0.958385766,0.947542071,0.971542299,0.981912076,0.951410413,0.915147424,0.904972613,0.904149711,0.89778167,0.89988786,0.942235529,0.907969236,0.905166924,0.831284165,0.907993436,0.913515925,0.919621468,0.939145446,0,6264.688965,2525.053711,707.9758911,278.0927429,252.5267792,322.7320251,228.4319611,140.7622986,281.8473511,209.7136993,285.3244019,114.1212463,103.4011841,277.5808411,66.81195831,1041.949951,1171.081421,270.1608582,212.884552,156.930954,207.9812469,242.6089935,172.0895538,101.6737137,348.59729,163.7406464,263.8322754,334.8117676,203.4667511,242.6550446,214.9497986,107.3535004,9.337594032,323.1117249,331.2602234,0,313.234436,125.741539,107.2375336,116.7177582,86.5515213,0,47.9299202,17.2155323,76.22917175,28.50477409,27.12591362,0,0,13.09932137,23.95376396,260.4874878,254.582901,4.887230873,21.49315262,29.67838287,33.36997604,2.212852001,30.43047142,0,0,31.08999634,123.782959,2.079576015,74.87576294,87.10694122,72.88528442,129.0306396,91.30091858,154.487793,32.219841
0,1,1.045002103,0.98000288,0.983002543,0.996998787,1.011001468,1.050000072,1.06299746,1.030001402,1.025000811,1.010001063,1.000003099,1.01560235,1.011001706,1.000001907,1.000001788,1,0.946335554,0.994352639,0.928951085,0.978587568,0.953573406,0.989664972,0.991256833,0.945575178,0.995211065,0.982464552,0.961784244,0.987175286,0.990443408,0.970944285,0.978716612,0.964907527,0.965232313,0.965140641,1.017884254,0.955238521,0.948327541,0.981473625,0.96036911,1.033876181,0.999280334,0.99895376,0.955683768,0.955989599,0.99984014,0.978478312,1.010649085,1.024667144,0.977909803,0.993779302,0.998980105,0.948329866,0.980920196,0.983627439,0.952717304,0.916615129,0.907199562,0.906269431,0.900836229,0.903228402,0.950738013,0.909249723,0.906741798,0.832753479,0.909250557,0.914668381,0.920072198,0.939475596,0,6001.484375,2537.520264,693.8312378,277.5899353,253.3300171,312.8060303,229.4998932,141.8206787,294.8985596,214.8266296,284.5051575,113.8112335,106.9607697,275.1418152,67.71105194,1035.139282,1152.887329,268.2502747,213.036972,154.1663513,205.5371246,243.3342743,166.9916534,101.9651642,352.5183105,163.7255402,259.9005737,336.0180969,208.6519928,236.0990601,216.2520905,105.1443558,9.30209446,326.2991943,330.1034546,0,300.0742188,126.3623505,105.0950317,116.5067215,86.82682037,0,48.15399551,17.34497452,79.75904846,29.19973755,27.04802704,0,0,12.98422241,24.2761097,258.7848206,250.6276855,4.852667809,21.50854111,29.15555,32.97782516,2.219466925,29.52901077,0,0,31.08712769,121.9383087,2.087069035,76.78392792,84.75350952,73.32685852,126.3754272,90.95381927,156.011795,32.10732651
1,1,1.045002222,0.98000288,0.983002543,0.996998847,1.011001468,1.050000072,1.06299758,1.030001283,1.025000811,1.010000944,1.000003099,1.01560235,1.011001706,1.000002027,1.000001788,1,0.940105379,0.985503197,0.928642571,0.978059411,0.953127146,0.989414394,0.990962088,0.945009112,0.993864775,0.981697381,0.960981131,0.987030864,0.990219712,0.960688591,0.968946517,0.958322167,0.955031097,0.951269567,0.996265709,0.946908832,0.947615147,0.96800071,0.931368291,1.00576508,0.998461902,0.998625517,0.935129344,0.934897542,0.961898625,0.955978036,0.991819501,1.001172423,0.947687924,0.944182456,0.951629102,0.947435796,0.969968319,0.981819808,0.95138061,0.915199578,0.905128181,0.904311717,0.898076117,0.900095761,0.94098711,0.907990456,0.905233622,0.831167221,0.90797317,0.913446724,0.919300556,0.938894331,0,6297.069824,2580.720947,711.1171875,278.719635,255.0868225,322.6637878,228.3921661,141.5499115,288.3589172,208.3512268,292.9115295,112.1119614,103.5616531,280.0268555,66.86418152,1006.324646,1202.321899,269.5256653,215.5831604,151.5142365,210.1797638,252.2746277,164.6532593,104.0756378,350.4931946,160.9189911,258.0176392,328.3565369,202.3652039,236.4142914,209.115387,107.4066162,9.390426636,326.0285034,338.8844299,0,314.8534851,128.5136414,107.7133408,116.9808731,87.42894745,0,47.92157364,17.31186104,77.99031067,28.3195858,27.84722519,0,0,13.21475029,23.9724865,251.5811615,261.3743286,4.875741005,21.76560783,28.65398788,33.72271729,2.301012039,29.11551666,0,0,30.55424118,121.0548782,2.039482117,74.47039795,84.8666687,70.90694427,129.0944977,91.81750488,155.88237,32.96140289
0,1,1.045002222,0.98000288,0.983002543,0.996998847,1.011001468,1.050000072,1.06299758,1.030001402,1.025000811,1.010000944,1.000003219,1.01560235,1.011001587,1.000002027,1.000001788,1,0.945882499,0.993522525,0.928919852,0.978207827,0.953426838,0.989652932,0.991350234,0.945800662,0.995234251,0.982878923,0.962421358,0.987448394,0.990599155,0.970173419,0.977957547,0.964419782,0.964481592,0.964093447,1.01615119,0.954630911,0.948733151,0.980331719,0.958095789,1.031914949,0.999248683,0.998784721,0.9540205,0.954280019,0.996604443,0.976310015,1.009170413,1.022904992,0.97501719,0.989367247,0.994889617,0.948673129,0.980145514,0.983717561,0.953000903,0.916918933,0.907454848,0.906506121,0.901059926,0.903502107,0.949948907,0.909461856,0.906973898,0.833049834,0.909487188,0.914968431,0.92053771,0.939737141,0,6021.85498,2539.290283,711.7075806,285.6122742,250.7584534,317.2399292,230.8815002,139.8825073,286.3875122,213.1908875,286.2114258,113.1440277,103.3681183,271.5912781,65.64538574,1021.311829,1189.184204,273.3496704,218.2150421,156.8390198,210.2351837,243.8144226,166.2875671,104.7338333,347.8446045,165.7118835,258.6851501,327.1657715,207.9433136,238.9895477,209.2138519,108.4273911,9.276135445,322.0552368,337.5985413,0,301.0927429,126.4504929,107.8027725,119.873764,85.94543457,0,48.4438858,17.10793304,77.4571228,28.97740364,27.21024513,0,0,12.81666756,23.53551674,255.3279572,258.5183105,4.944917202,22.03132439,29.66099739,33.73160934,2.223845959,29.40450859,0,0,31.46428108,121.3680649,2.032085896,76.52314758,85.79112244,70.94033051,130.3213959,90.69998932,153.982666,32.83633423
1,1,1.045002222,0.98000294,0.983002543,0.996998847,1.011001468,1.050000191,1.06299758,1.030001402,1.025000811,1.010000944,1.000003219,1.01560235,1.011001587,1.000002027,1.000001788,1,0.943986654,0.991141021,0.928857028,0.978271782,0.953577161,0.989605904,0.991083026,0.945523441,0.994964778,0.982465267,0.961978436,0.987418711,0.990547359,0.967653155,0.975591779,0.962697744,0.961757123,0.960340619,1.010221481,0.952178478,0.948395431,0.976946115,0.949922025,1.026138544,0.999033749,0.998793542,0.948199034,0.948314428,0.986014605,0.970513821,1.00541842,1.018194318,0.966859281,0.975539744,0.981652558,0.948329628,0.977672994,0.983160079,0.952519774,0.916389883,0.906763196,0.905870259,0.900206923,0.902441502,0.947355866,0.909077644,0.906520128,0.832943916,0.909091353,0.914479613,0.919894934,0.939447522,0,6129.656738,2526.72583,706.769104,277.2905884,259.2266846,320.3248291,228.8243256,144.1007385,286.4245605,208.08255,284.0534058,115.8882294,105.8035049,272.7120972,68.81183624,1037.007446,1188.917236,270.5040283,218.3688812,153.4451141,204.5133362,245.917511,167.9807739,102.4386673,344.7454224,162.3385315,255.1598358,328.6802368,206.6381226,234.1113281,213.3648682,107.0260773,9.159863472,328.7061768,335.5959473,0,306.4828491,125.8248062,107.0547333,116.3810883,88.84785461,0,48.01224899,17.6238308,77.4671402,28.2830658,27.00508308,0,0,12.86956024,24.67077065,259.2518616,258.4602661,4.893438816,22.04685974,29.01914978,32.81355667,2.243029118,29.70391464,0,0,30.82377243,119.7140656,2.041491985,76.04283142,84.0399704,72.34785461,128.6371155,89.56311035,157.1626434,32.64155197
1,1,1.045002222,0.98000294,0.983002484,0.996998847,1.011001587,1.050000191,1.06299758,1.030001402,1.025000811,1.010001063,1.000003099,1.01560235,1.011001587,1.000002146,1.000001788,1,0.94125253,0.987636685,0.928547382,0.978296518,0.952388287,0.989038765,0.990593135,0.944526076,0.993742645,0.98148787,0.960764527,0.986967623,0.99018687,0.96238327,0.970733523,0.959642529,0.957199633,0.954415143,1.001218796,0.948438764,0.94725275,0.970777869,0.937731683,1.008918166,0.99854666,0.998881519,0.939553559,0.939448535,0.970628262,0.960941017,0.99424088,1.004016876,0.954324067,0.956038058,0.962718964,0.947209239,0.971773863,0.982020259,0.951350749,0.915009916,0.904932082,0.904113591,0.897750854,0.89990139,0.942481458,0.907873511,0.905113101,0.831521928,0.907835364,0.913139045,0.918390155,0.93832016,0,6255.479492,2569.115723,696.6875,286.6086121,258.5394287,310.0743103,234.32724,144.0476074,287.8897095,207.0330811,290.0073242,114.6934128,104.8159637,278.5638428,66.77739716,1010.673218,1150.598877,269.0435791,211.9826813,150.8698273,211.0346985,245.7723083,167.8084106,101.9679794,339.3491516,160.1228027,254.5100861,322.3204346,202.2842865,244.6164093,215.5813904,109.0695648,9.208750725,335.4478149,340.391449,0,312.7739868,127.9357224,105.5276642,120.2919388,88.61229706,0,49.16687775,17.61733246,77.86341095,28.14041901,27.57112122,0,0,13.14570904,23.94137192,252.6683044,250.1302032,4.867019176,21.4020977,28.53211403,33.8598938,2.241703987,29.67343712,0,0,30.40306473,119.4092255,2.00199008,74.44061279,87.81103516,73.09944153,131.0932159,90.04111481,160.3859863,33.10798264
0,1,1.045002222,0.980002999,0.983002543,0.996998847,1.011001587,1.050000191,1.06299758,1.030001402,1.025000811,1.010001063,1.000003099,1.01560235,1.011001587,1.000002027,1.000001907,1,0.943200707,0.989829063,0.928729177,0.978419363,0.952836156,0.989315271,0.990948558,0.944962502,0.994090438,0.981873035,0.96115613,0.986967981,0.990187943,0.965775251,0.973760188,0.961700439,0.960325778,0.958537638,1.00735724,0.951084495,0.947727978,0.974578559,0.946127653,1.019659638,0.998854816,0.99881655,0.945502639,0.945548892,0.980898619,0.966532171,1.00104475,1.012748718,0.961852551,0.968693018,0.975163758,0.94770956,0.975387275,0.982907295,0.952093244,0.91601187,0.906354725,0.905474722,0.899727583,0.90194428,0.945809364,0.908679426,0.906092703,0.831994712,0.908637583,0.914024949,0.919348717,0.938848317,0,6166.413086,2549.848877,695.8146973,284.9391479,252.7679138,324.1309204,235.0902863,141.8958282,292.505127,212.6509857,296.7888489,115.6652679,102.3837128,271.3668518,65.63587952,1024.465942,1176.838989,269.065155,214.9429016,157.5951538,209.7199707,242.2006836,165.1484985,100.0534515,343.6329956,165.4801483,261.5405884,327.5702209,203.9367676,235.2498474,212.0683594,109.0818176,9.357423782,328.3000793,337.6736755,0,308.3206482,126.9762726,105.395462,119.5912476,86.63417053,0,49.32697678,17.35416603,79.11170197,28.90402031,28.21584702,0,0,12.806077,23.53211021,256.1164856,255.8345795,4.867410183,21.70096779,29.80399513,33.64894867,2.209126949,29.20308685,0,0,31.42028427,122.7077637,2.034598112,75.04872894,84.44866943,71.90824127,131.1079559,91.49481201,156.9684753,32.84363937
0,1,1.045002222,0.980003059,0.983002543,0.996998847,1.011001587,1.050000191,1.06299758,1.030001402,1.02500093,1.010001063,1.000003099,1.01560235,1.011001587,1.000002146,1.000001907,1,0.940392137,0.986089706,0.928625107,0.978365779,0.952753007,0.989275217,0.990918458,0.944679916,0.993570507,0.981480241,0.960734427,0.986730576,0.990070641,0.960862398,0.96901077,0.958583176,0.955516934,0.952096224,0.997439921,0.94726795,0.94726485,0.967961192,0.933188558,1.007377267,0.998446882,0.998806059,0.936255813,0.936062574,0.963784993,0.955356777,0.992547214,1.002364516,0.946700096,0.946560264,0.953905284,0.947094917,0.970068157,0.981730402,0.951084375,0.914695263,0.904771626,0.904000819,0.897699654,0.899684489,0.941212773,0.907821178,0.90504384,0.831514895,0.907788515,0.913098931,0.918856502,0.938530326,0,6292.339844,2512.293701,695.4880981,281.4485168,250.5263062,321.5244751,233.1060638,141.6515503,288.0272522,213.5404816,292.3302612,115.0953522,103.6433258,270.5705566,67.75229645,1033.699341,1170.335571,269.2209473,214.2627258,154.6369629,211.0619354,245.5916901,170.5467224,104.6896133,338.2137756,161.0778503,264.342804,329.7901306,209.1494751,236.0727234,217.1214294,108.7225647,9.190138817,327.7717285,336.32724,0,314.6170044,125.1061172,105.3459854,118.1262054,85.86586761,0,48.91064835,17.32429123,77.90060425,29.02491951,27.79196548,0,0,12.76849842,24.29089737,258.4248352,254.4207764,4.870227814,21.6322937,29.2445488,33.86426163,2.240056992,30.1576519,0,0,30.58440399,124.0224686,2.048386097,76.9670105,84.7440567,73.62164307,130.6761627,89.85913849,156.7158508,32.71268082
0,1,1.045002222,0.980003059,0.983002543,0.996998847,1.011001587,1.050000191,1.062997699,1.030001402,1.025000811,1.010001063,1.000003099,1.015602469,1.011001706,1.000002146,1.000001907,1,0.945291758,0.992706478,0.928844094,0.978381634,0.953479111,0.989554346,0.991031289,0.945392549,0.995263159,0.982898951,0.962415814,0.987518728,0.990634918,0.969195068,0.977113962,0.963894248,0.963722646,0.963097751,1.014582992,0.953859568,0.948455751,0.979421079,0.955831051,1.029051304,0.999159455,0.998802841,0.952375412,0.95259726,0.993793011,0.97513634,1.007341862,1.020583749,0.973293185,0.985736132,0.991388559,0.948397696,0.979002059,0.983368397,0.952632844,0.916348636,0.906822443,0.905892253,0.900301278,0.902737856,0.949066222,0.908911407,0.906370103,0.832007825,0.908873618,0.914303422,0.919583082,0.939293146,0,6058.460449,2590.083008,700.9822998,276.9753418,259.1664734,317.2348938,227.6889801,139.1163177,281.4781799,211.5070038,285.6620178,112.5223312,106.1140442,271.364563,68.42593384,1024.062744,1184.79834,273.0645447,214.6256714,152.5063629,208.9817963,248.3536072,165.2449036,101.4435654,344.3991394,163.1916046,261.8287048,324.9296875,207.7234955,241.5214081,210.16922,106.8683472,9.446809769,332.1444702,344.9634705,0,302.9230347,128.9798431,106.1781998,116.2487717,88.8272171,0,47.77402878,17.01422691,76.1293335,28.74852371,27.15801048,0,0,12.80596828,24.53241539,256.015686,257.5648499,4.939758778,21.66893768,28.84161377,33.53051376,2.265249014,29.22013664,0,0,30.98574829,122.8429337,2.01819706,76.44224548,86.69999695,71.2642746,128.4475403,92.36880493,158.8065643,33.55267715
1,1,1.045002222,0.980003119,0.983002543,0.996998906,1.011001706,1.050000191,1.062997699,1.030001402,1.025000811,1.010001063,1.000003099,1.015602469,1.011001706,1.000002146,1.000001907,1,0.945951283,0.994219542,0.928961515,0.978730619,0.953643143,0.989680052,0.991238534,0.94549495,0.99528861,0.982865036,0.962324798,0.987668514,0.990618825,0.970246255,0.978142798,0.964573503,0.964775324,0.964635313,1.017142773,0.954724193,0.94848001,0.980834126,0.959468305,1.032793522,0.999256074,0.998919308,0.954839051,0.955127776,0.998579681,0.97759223,1.009667873,1.023642659,0.97692734,0.992429137,0.997551501,0.948509693,0.980187833,0.983580589,0.952864468,0.916662037,0.90685761,0.90591675,0.900176823,0.902594686,0.949962735,0.909136176,0.906563997,0.83297956,0.909177363,0.914605975,0.919778526,0.939379513,0,6024.82373,2509.851563,687.0032959,274.2319336,253.8426361,310.376709,229.0862732,143.6384735,285.9196472,207.2611084,295.6446228,117.3756943,106.8548813,267.9350586,68.80524445,1034.403931,1162.288696,278.026947,215.3272705,155.698288,208.7987213,241.463974,164.8760986,103.4704819,338.0189819,161.9546509,261.629303,322.9136047,202.1992493,243.3475037,217.1669769,106.3214188,9.170170784,331.055481,341.0118408,0,301.2411804,124.9845123,104.060791,115.0973587,87.00252533,0,48.06721115,17.56729507,77.33058167,28.17141342,28.10706139,0,0,12.64412689,24.66840744,258.6009827,252.671463,5.029529095,21.73977089,29.44526291,33.50113297,2.202408075,29.15491676,0,0,30.75088501,122.7493744,2.005675077,74.40932465,87.35552216,73.63707733,127.7901611,89.66389465,158.2859039,33.16832352
1,1,1.045002103,0.980003119,0.983002543,0.996998847,1.011001587,1.050000191,1.06299746,1.030001402,1.025000811,1.010001063,1.000003099,1.015602469,1.011001706,1.000002146,1.000001907,1,0.940954149,0.987334728,0.928679287,0.978411555,0.952652156,0.989223182,0.99086386,0.944835722,0.993915439,0.981614828,0.960706949,0.987047613,0.990202904,0.961844981,0.970029712,0.959235966,0.956538141,0.953495979,0.999692917,0.948049366,0.947347939,0.969593585,0.935625851,1.009110212,0.99854207,0.998776078,0.938140512,0.93799299,0.967817366,0.958514988,0.993897378,1.003881574,0.951119006,0.952372491,0.959188044,0.947172642,0.971030235,0.981817007,0.951199174,0.91478467,0.904840648,0.904045522,0.897797167,0.899843812,0.942207336,0.907787144,0.904996574,0.830860674,0.907760918,0.913215101,0.919302285,0.938678622,0,6265.102539,2470.813477,694.7666626,286.3454895,253.4080505,315.7557068,228.9268188,139.3910522,292.7449646,206.7806549,294.6127625,115.7728348,106.3662567,280.3492432,67.37136841,1018.744263,1178.479126,267.8911743,214.1801147,154.5087128,210.5431519,251.1992493,168.9704742,104.0511169,337.5942993,162.2801208,263.8338623,324.6802673,209.6507721,237.5057983,215.8177643,105.9851913,9.423723221,320.6815186,338.633667,0,313.255127,123.0405121,105.2367249,120.1815033,86.8535614,0,48.03375244,17.04782677,79.17657471,28.1061058,28.00896072,0,0,13.22996426,24.15432549,254.6860657,256.1911316,4.846171856,21.62395287,29.22029114,33.78102493,2.291203976,29.87892532,0,0,30.8126812,123.783699,2.016648054,77.15148926,85.25849915,73.17958832,127.3860321,92.14307404,153.3258514,32.93701172
